direction,advance_deg,repeat,t_ms,angle_turn16,position_turns,rpm,speed_rpm
1,70,2,15.000,6606,0.729919,3602,3602
1,70,2,16.000,10186,0.784546,3277,3277
1,70,2,17.000,14322,0.847656,3786,3786
1,70,2,18.000,18519,0.911697,3842,3842
1,70,2,19.000,22353,0.970200,3510,3510
1,70,2,20.000,26487,1.033279,3784,3784
1,70,2,21.000,30324,1.091827,3512,3512
1,70,2,22.000,35255,1.167068,4514,4514
1,70,2,23.000,38320,1.213837,2806,2806
1,70,2,24.000,42972,1.284821,4259,4259
1,70,2,25.000,47284,1.350616,3947,3947
1,70,2,26.000,51440,1.414032,3804,3804
1,70,2,27.000,55844,1.481232,4031,4031
1,70,2,28.000,59601,1.538559,3439,3439
1,70,2,29.000,64588,1.614655,4565,4565
1,70,2,30.000,3117,1.676682,3721,3721
1,70,2,31.000,7672,1.746185,4170,4170
1,70,2,32.000,12379,1.818008,4309,4309
1,70,2,33.000,15972,1.872833,3289,3289
1,70,2,34.000,20876,1.947662,4489,4489
1,70,2,35.000,25192,2.013519,3951,3951
1,70,2,36.000,29719,2.082596,4144,4144
1,70,2,37.000,34949,2.162399,4788,4788
1,70,2,38.000,38904,2.222748,3620,3620
1,70,2,39.000,43240,2.288910,3969,3969
1,70,2,40.000,47826,2.358887,4198,4198
1,70,2,41.000,52106,2.424194,3918,3918
1,70,2,42.000,56995,2.498795,4476,4476
1,70,2,43.000,61106,2.561523,3763,3763
1,70,2,44.000,452,2.636017,4469,4469
1,70,2,45.000,4779,2.702042,3961,3961
1,70,2,46.000,9233,2.770004,4077,4077
1,70,2,47.000,13892,2.841095,4265,4265
1,70,2,48.000,18477,2.911057,4197,4197
1,70,2,49.000,22723,2.975845,3887,3887
1,70,2,50.000,27486,3.048523,4360,4360
1,70,2,51.000,31485,3.109543,3661,3661
1,70,2,52.000,36706,3.189209,4779,4779
1,70,2,53.000,41398,3.260803,4295,4295
1,70,2,54.000,46090,3.332397,4295,4295
1,70,2,55.000,50121,3.393906,3690,3690
1,70,2,56.000,54368,3.458710,3888,3888
1,70,2,57.000,59090,3.530762,4323,4323
1,70,2,58.000,64070,3.606750,4559,4559
1,70,2,59.000,2800,3.671844,3905,3905
1,70,2,60.000,7760,3.747528,4541,4541
1,70,2,61.000,12718,3.823181,4539,4539
1,70,2,62.000,16367,3.878860,3340,3340
1,70,2,63.000,20940,3.948639,4186,4186
1,70,2,64.000,25300,4.015167,3991,3991
1,70,2,65.000,29936,4.085907,4244,4244
1,70,2,66.000,35176,4.165863,4797,4797
1,70,2,67.000,39122,4.226074,3612,3612
1,70,2,68.000,43713,4.296127,4203,4203
1,70,2,69.000,48185,4.364365,4094,4094
1,70,2,70.000,52393,4.428574,3852,3852
1,70,2,71.000,56950,4.498108,4172,4172
1,70,2,72.000,61177,4.562607,3869,3869
1,70,2,73.000,367,4.634720,4326,4326
1,70,2,74.000,4665,4.700302,3934,3934
1,70,2,75.000,9076,4.767609,4038,4038
1,70,2,76.000,14017,4.843002,4523,4523
1,70,2,77.000,18553,4.912216,4152,4152
1,70,2,78.000,22770,4.976562,3860,3860
1,70,2,79.000,27028,5.041534,3898,3898
1,70,2,80.000,30952,5.101410,3592,3592
1,70,2,81.000,36370,5.184082,4960,4960
1,70,2,82.000,40820,5.251984,4074,4074
1,70,2,83.000,45379,5.321548,4173,4173
1,70,2,84.000,49755,5.388321,4006,4006
1,70,2,85.000,53926,5.451965,3818,3818
1,70,2,86.000,58825,5.526718,4485,4485
1,70,2,87.000,63373,5.596115,4163,4163
1,70,2,88.000,2207,5.662796,4000,4000
1,70,2,89.000,7363,5.741470,4720,4720
1,70,2,90.000,11687,5.807449,3958,3958
1,70,2,91.000,15643,5.867813,3621,3621
1,70,2,92.000,20650,5.944214,4584,4584
1,70,2,93.000,25072,6.011688,4048,4048
1,70,2,94.000,29725,6.082687,4259,4259
1,70,2,95.000,34675,6.158218,4531,4531
1,70,2,96.000,38427,6.215469,3435,3435
1,70,2,97.000,43387,6.291153,4541,4541
1,70,2,98.000,47998,6.361511,4221,4221
1,70,2,99.000,52241,6.426254,3884,3884
1,70,2,100.000,57203,6.501968,4542,4542
1,70,2,101.000,61972,6.574738,4366,4366
1,70,2,102.000,1066,6.645386,4238,4238
1,70,2,103.000,5121,6.707260,3712,3712
1,70,2,104.000,9817,6.778915,4299,4299
1,70,2,105.000,14513,6.850571,4299,4299
1,70,2,106.000,19359,6.924515,4436,4436
1,70,2,107.000,23648,6.989960,3926,3926
1,70,2,108.000,28660,7.066437,4588,4588
1,70,2,109.000,33102,7.134216,4066,4066
1,70,2,110.000,37716,7.204620,4224,4224
1,70,2,111.000,42263,7.274002,4162,4162
1,70,2,112.000,47061,7.347214,4392,4392
1,70,2,113.000,51471,7.414505,4037,4037
1,70,2,114.000,56433,7.490219,4542,4542
1,70,2,115.000,59947,7.543839,3217,3217
1,70,2,116.000,65219,7.624283,4826,4826
1,70,2,117.000,3917,7.688889,3876,3876
1,70,2,118.000,8788,7.763214,4459,4459
1,70,2,119.000,13526,7.835510,4337,4337
1,70,2,120.000,17996,7.903717,4092,4092
1,70,2,121.000,22452,7.971710,4079,4079
1,70,2,122.000,27109,8.042770,4263,4263
1,70,2,123.000,31231,8.105667,3773,3773
1,70,2,124.000,36597,8.187546,4912,4912
1,70,2,125.000,41202,8.257812,4216,4216
1,70,2,126.000,45871,8.329056,4274,4274
1,70,2,127.000,50023,8.392410,3801,3801
1,70,2,128.000,54311,8.457840,3925,3925
1,70,2,129.000,59104,8.530975,4388,4388
1,70,2,130.000,64226,8.609131,4689,4689
1,70,2,131.000,2910,8.673523,3863,3863
1,70,2,132.000,7908,8.749786,4575,4575
1,70,2,133.000,12924,8.826324,4592,4592
1,70,2,134.000,16734,8.884460,3488,3488
1,70,2,135.000,21345,8.954819,4221,4221
1,70,2,136.000,25883,9.024063,4154,4154
1,70,2,137.000,30332,9.091949,4073,4073
1,70,2,138.000,35634,9.172852,4854,4854
1,70,2,139.000,40133,9.241501,4118,4118
1,70,2,140.000,44614,9.309875,4102,4102
1,70,2,141.000,49029,9.377243,4042,4042
1,70,2,142.000,53343,9.443069,3949,3949
1,70,2,143.000,57961,9.513535,4227,4227
1,70,2,144.000,62812,9.587555,4441,4441
1,70,2,145.000,1820,9.656891,4160,4160
1,70,2,146.000,6548,9.729034,4328,4328
1,70,2,147.000,10879,9.795120,3965,3965
1,70,2,148.000,15247,9.861771,3999,3999
1,70,2,149.000,20182,9.937073,4518,4518
1,70,2,150.000,24594,10.004395,4039,4039
1,70,2,151.000,29112,10.073334,4136,4136
1,70,2,152.000,33954,10.147217,4432,4432
1,70,2,153.000,38044,10.209625,3744,3744
1,70,2,154.000,42991,10.285110,4529,4529
1,70,2,155.000,47693,10.356857,4304,4304
1,70,2,156.000,52004,10.422638,3946,3946
1,70,2,157.000,56987,10.498672,4562,4562
1,70,2,158.000,61525,10.567917,4154,4154
1,70,2,159.000,297,10.633652,3944,3944
1,90,0,0.000,906,0.000000,6539,6539
1,90,0,1.000,2829,0.029343,1760,1760
1,90,0,2.000,5511,0.070267,2455,2455
1,90,0,3.000,8346,0.113525,2595,2595
1,90,0,4.000,11175,0.156693,2590,2590
1,90,0,5.000,14358,0.205261,2914,2914
1,90,0,6.000,18112,0.262543,3436,3436
1,90,0,7.000,21745,0.317978,3326,3326
1,90,0,8.000,25437,0.374313,3380,3380
1,90,0,9.000,29486,0.436096,3706,3706
1,90,0,10.000,34297,0.509506,4404,4404
1,90,0,11.000,37875,0.564102,3275,3275
1,90,0,12.000,42782,0.638977,4492,4492
1,90,0,13.000,46967,0.702835,3831,3831
1,90,0,14.000,51507,0.772110,4156,4156
1,90,0,15.000,56600,0.849823,4662,4662
1,90,0,16.000,60654,0.911682,3711,3711
1,90,0,17.000,476,0.993439,4905,4905
1,90,0,18.000,5451,1.069351,4554,4554
1,90,0,19.000,10519,1.146683,4639,4639
1,90,0,20.000,15421,1.221481,4487,4487
1,90,0,21.000,20433,1.297958,4588,4588
1,90,0,22.000,25458,1.374634,4600,4600
1,90,0,23.000,30467,1.451065,4585,4585
1,90,0,24.000,36415,1.541824,5445,5445
1,90,0,25.000,41565,1.620407,4714,4714
1,90,0,26.000,47175,1.706009,5136,5136
1,90,0,27.000,52084,1.780914,4494,4494
1,90,0,28.000,57731,1.867081,5169,5169
1,90,0,29.000,63018,1.947754,4840,4840
1,90,0,30.000,2632,2.026337,4714,4714
1,90,0,31.000,8253,2.112106,5146,5146
1,90,0,32.000,13905,2.198349,5174,5174
1,90,0,33.000,19283,2.280411,4923,4923
1,90,0,34.000,24545,2.360703,4817,4817
1,90,0,35.000,30167,2.446487,5147,5147
1,90,0,36.000,36346,2.540771,5657,5657
1,90,0,37.000,41425,2.618271,4649,4649
1,90,0,38.000,47152,2.705658,5243,5243
1,90,0,39.000,52274,2.783813,4689,4689
1,90,0,40.000,58132,2.873199,5363,5363
1,90,0,41.000,64039,2.963333,5408,5408
1,90,0,42.000,3517,3.039841,4590,4590
1,90,0,43.000,9293,3.127975,5288,5288
1,90,0,44.000,15045,3.215744,5266,5266
1,90,0,45.000,20497,3.298935,4991,4991
1,90,0,46.000,26008,3.383026,5045,5045
1,90,0,47.000,31296,3.463715,4841,4841
1,90,0,48.000,37500,3.558380,5679,5679
1,90,0,49.000,43441,3.649033,5439,5439
1,90,0,50.000,48925,3.732712,5020,5020
1,90,0,51.000,54441,3.816879,5050,5050
1,90,0,52.000,59889,3.900009,4987,4987
1,90,0,53.000,212,3.989410,5364,5364
1,90,0,54.000,6143,4.079910,5429,5429
1,90,0,55.000,12286,4.173645,5624,5624
1,90,0,56.000,17429,4.252121,4708,4708
1,90,0,57.000,23015,4.337357,5114,5114
1,90,0,58.000,29088,4.430023,5559,5559
1,90,0,59.000,35397,4.526291,5776,5776
1,90,0,60.000,40891,4.610123,5029,5029
1,90,0,61.000,46157,4.690475,4821,4821
1,90,0,62.000,51793,4.776474,5159,5159
1,90,0,63.000,57650,4.865845,5362,5362
1,90,0,64.000,63620,4.956940,5465,5465
1,90,0,65.000,3318,5.036804,4791,4791
1,90,0,66.000,9139,5.125626,5329,5329
1,90,0,67.000,15032,5.215546,5395,5395
1,90,0,68.000,21091,5.307999,5547,5547
1,90,0,69.000,26321,5.387802,4788,4788
1,90,0,70.000,31755,5.470718,4974,4974
1,90,0,71.000,37965,5.565475,5685,5685
1,90,0,72.000,44224,5.660980,5730,5730
1,90,0,73.000,49966,5.748596,5256,5256
1,90,0,74.000,55953,5.839951,5481,5481
1,90,0,75.000,61634,5.926636,5201,5201
1,90,0,76.000,2001,6.016708,5404,5404
1,90,0,77.000,7643,6.102798,5165,5165
1,90,0,78.000,13517,6.192429,5377,5377
1,90,0,79.000,19113,6.277817,5123,5123
1,90,0,80.000,24656,6.362396,5074,5074
1,90,0,81.000,30401,6.450058,5259,5259
1,90,0,82.000,36721,6.546494,5786,5786
1,90,0,83.000,42692,6.637604,5466,5466
1,90,0,84.000,48490,6.726074,5308,5308
1,90,0,85.000,53339,6.800064,4439,4439
1,90,0,86.000,59312,6.891205,5468,5468
1,90,0,87.000,65432,6.984589,5603,5603
1,90,0,88.000,5732,7.073639,5343,5343
1,90,0,89.000,11917,7.168015,5662,5662
1,90,0,90.000,17237,7.249191,4870,4870
1,90,0,91.000,22936,7.336151,5217,5217
1,90,0,92.000,29070,7.429749,5615,5615
1,90,0,93.000,34971,7.519791,5402,5402
1,90,0,94.000,40440,7.603241,5007,5007
1,90,0,95.000,46211,7.691299,5283,5283
1,90,0,96.000,51733,7.775558,5055,5055
1,90,0,97.000,57553,7.864365,5328,5328
1,90,0,98.000,63608,7.956757,5543,5543
1,90,0,99.000,3328,8.036957,4812,4812
1,90,0,100.000,8776,8.120087,4987,4987
1,90,0,101.000,14629,8.209396,5358,5358
1,90,0,102.000,20655,8.301346,5516,5516
1,90,0,103.000,26381,8.388718,5242,5242
1,90,0,104.000,31846,8.472107,5003,5003
1,90,0,105.000,38046,8.566711,5676,5676
1,90,0,106.000,44317,8.662399,5741,5741
1,90,0,107.000,50103,8.750687,5297,5297
1,90,0,108.000,55158,8.827820,4627,4627
1,90,0,109.000,60891,8.915298,5248,5248
1,90,0,110.000,1625,9.010971,5740,5740
1,90,0,111.000,7671,9.103226,5535,5535
1,90,0,112.000,13544,9.192841,5376,5376
1,90,0,113.000,19088,9.277435,5075,5075
1,90,0,114.000,24651,9.362320,5093,5093
1,90,0,115.000,30432,9.450531,5292,5292
1,90,0,116.000,36359,9.540970,5426,5426
1,90,0,117.000,42163,9.629532,5313,5313
1,90,0,118.000,48024,9.718964,5365,5365
1,90,0,119.000,53343,9.800125,4869,4869
1,90,0,120.000,59271,9.890579,5427,5427
1,90,0,121.000,65389,9.983932,5601,5601
1,90,0,122.000,5787,10.074478,5432,5432
1,90,0,123.000,12002,10.169312,5690,5690
1,90,0,124.000,16471,10.237503,4091,4091
1,90,0,125.000,22633,10.331528,5641,5641
1,90,0,126.000,28704,10.424164,5558,5558
1,90,0,127.000,35136,10.522308,5888,5888
1,90,0,128.000,40699,10.607193,5093,5093
1,90,0,129.000,46722,10.699097,5514,5514
1,90,0,130.000,52163,10.782120,4981,4981
1,90,0,131.000,58235,10.874771,5559,5559
1,90,0,132.000,63849,10.960434,5139,5139
1,90,0,133.000,3569,11.040634,4812,4812
1,90,0,134.000,9633,11.133163,5551,5551
1,90,0,135.000,15386,11.220947,5267,5267
1,90,0,136.000,21546,11.314941,5639,5639
1,90,0,137.000,27318,11.403015,5284,5284
1,90,0,138.000,33283,11.494034,5461,5461
1,90,0,139.000,39373,11.586960,5575,5575
1,90,0,140.000,44798,11.669739,4966,4966
1,90,0,141.000,50673,11.759384,5378,5378
1,90,0,142.000,56706,11.851440,5523,5523
1,90,0,143.000,62461,11.939255,5268,5268
1,90,0,144.000,2483,12.024063,5088,5088
1,90,0,145.000,8397,12.114304,5414,5414
1,90,0,146.000,14281,12.204086,5386,5386
1,90,0,147.000,20208,12.294525,5426,5426
1,90,0,148.000,25269,12.371750,4633,4633
1,90,0,149.000,30814,12.456360,5076,5076
1,90,0,150.000,37263,12.554764,5904,5904
1,90,0,151.000,43334,12.647400,5558,5558
1,90,0,152.000,48890,12.732178,5086,5086
1,90,0,153.000,54506,12.817871,5141,5141
1,90,0,154.000,59972,12.901276,5004,5004
1,90,0,155.000,327,12.991165,5393,5393
1,90,0,156.000,6461,13.084763,5615,5615
1,90,0,157.000,12741,13.180588,5749,5749
1,90,0,158.000,17994,13.260742,4809,4809
1,90,0,159.000,23433,13.343735,4979,4979
1,90,1,0.000,35317,0.000000,7170,7170
1,90,1,1.000,37059,0.026581,1594,1594
1,90,1,2.000,40062,0.072403,2749,2749
1,90,1,3.000,42753,0.113464,2463,2463
1,90,1,4.000,45642,0.157547,2644,2644
1,90,1,5.000,48923,0.207611,3003,3003
1,90,1,6.000,52409,0.260803,3191,3191
1,90,1,7.000,56767,0.327301,3989,3989
1,90,1,8.000,59999,0.376617,2958,2958
1,90,1,9.000,64891,0.451263,4478,4478
1,90,1,10.000,3374,0.512589,3679,3679
1,90,1,11.000,8264,0.587204,4476,4476
1,90,1,12.000,12998,0.659439,4334,4334
1,90,1,13.000,17082,0.721756,3739,3739
1,90,1,14.000,22066,0.797806,4562,4562
1,90,1,15.000,26943,0.872223,4465,4465
1,90,1,16.000,31431,0.940704,4108,4108
1,90,1,17.000,36995,1.025604,5093,5093
1,90,1,18.000,42268,1.106064,4827,4827
1,90,1,19.000,47579,1.187103,4862,4862
1,90,1,20.000,51965,1.254028,4015,4015
1,90,1,21.000,57483,1.338226,5051,5051
1,90,1,22.000,63000,1.422409,5050,5050
1,90,1,23.000,2483,1.498993,4595,4595
1,90,1,24.000,8073,1.584290,5117,5117
1,90,1,25.000,13705,1.670227,5156,5156
1,90,1,26.000,18923,1.749847,4777,4777
1,90,1,27.000,24181,1.830078,4813,4813
1,90,1,28.000,29453,1.910522,4826,4826
1,90,1,29.000,35606,2.004410,5633,5633
1,90,1,30.000,40990,2.086563,4929,4929
1,90,1,31.000,46863,2.176178,5376,5376
1,90,1,32.000,52137,2.256653,4828,4828
1,90,1,33.000,58034,2.346634,5398,5398
1,90,1,34.000,64192,2.440598,5637,5637
1,90,1,35.000,3975,2.521759,4869,4869
1,90,1,36.000,9452,2.605331,5014,5014
1,90,1,37.000,15358,2.695450,5407,5407
1,90,1,38.000,21602,2.790726,5716,5716
1,90,1,39.000,27447,2.879913,5351,5351
1,90,1,40.000,33854,2.977676,5865,5865
1,90,1,41.000,39956,3.070786,5586,5586
1,90,1,42.000,45885,3.161255,5428,5428
1,90,1,43.000,51693,3.249878,5317,5317
1,90,1,44.000,57252,3.334702,5089,5089
1,90,1,45.000,63412,3.428696,5639,5639
1,90,1,46.000,3316,3.511703,4980,4980
1,90,1,47.000,9280,3.602707,5460,5460
1,90,1,48.000,15247,3.693756,5462,5462
1,90,1,49.000,21537,3.789734,5758,5758
1,90,1,50.000,27370,3.878738,5340,5340
1,90,1,51.000,33795,3.976776,5882,5882
1,90,1,52.000,39072,4.057297,4831,4831
1,90,1,53.000,45368,4.153366,5764,5764
1,90,1,54.000,51395,4.245331,5517,5517
1,90,1,55.000,57390,4.336807,5488,5488
1,90,1,56.000,63597,4.431519,5682,5682
1,90,1,57.000,3493,4.514404,4973,4973
1,90,1,58.000,9781,4.610352,5756,5756
1,90,1,59.000,15733,4.701172,5449,5449
1,90,1,60.000,21590,4.790543,5362,5362
1,90,1,61.000,27725,4.884155,5616,5616
1,90,1,62.000,34399,4.985992,6110,6110
1,90,1,63.000,40244,5.075180,5351,5351
1,90,1,64.000,46346,5.168289,5586,5586
1,90,1,65.000,52064,5.255539,5234,5234
1,90,1,66.000,58321,5.351013,5728,5728
1,90,1,67.000,64200,5.440720,5382,5382
1,90,1,68.000,4363,5.527679,5217,5217
1,90,1,69.000,10769,5.625427,5864,5864
1,90,1,70.000,16482,5.712601,5230,5230
1,90,1,71.000,22717,5.807739,5708,5708
1,90,1,72.000,29006,5.903702,5757,5757
1,90,1,73.000,35586,6.004105,6024,6024
1,90,1,74.000,41404,6.092880,5326,5326
1,90,1,75.000,47120,6.180099,5233,5233
1,90,1,76.000,52579,6.263397,4997,4997
1,90,1,77.000,58840,6.358932,5732,5732
1,90,1,78.000,65185,6.455750,5809,5809
1,90,1,79.000,5650,6.547318,5494,5494
1,90,1,80.000,12276,6.648422,6066,6066
1,90,1,81.000,17936,6.734787,5181,5181
1,90,1,82.000,23684,6.822495,5262,5262
1,90,1,83.000,29414,6.909927,5245,5245
1,90,1,84.000,35932,7.009384,5967,5967
1,90,1,85.000,41833,7.099426,5402,5402
1,90,1,86.000,48017,7.193787,5661,5661
1,90,1,87.000,53446,7.276627,4970,4970
1,90,1,88.000,59595,7.370453,5629,5629
1,90,1,89.000,690,7.471634,6070,6070
1,90,1,90.000,7277,7.572144,6030,6030
1,90,1,91.000,12883,7.657684,5132,5132
1,90,1,92.000,18491,7.743256,5134,5134
1,90,1,93.000,24207,7.830475,5233,5233
1,90,1,94.000,30240,7.922531,5523,5523
1,90,1,95.000,36685,8.020874,5900,5900
1,90,1,96.000,42781,8.113892,5581,5581
1,90,1,97.000,48614,8.202896,5340,5340
1,90,1,98.000,54289,8.289490,5195,5195
1,90,1,99.000,59621,8.370850,4881,4881
1,90,1,100.000,600,8.470261,5964,5964
1,90,1,101.000,6883,8.566132,5752,5752
1,90,1,102.000,13002,8.659500,5602,5602
1,90,1,103.000,18583,8.744659,5109,5109
1,90,1,104.000,24213,8.830566,5154,5154
1,90,1,105.000,30020,8.919174,5316,5316
1,90,1,106.000,36541,9.018677,5970,5970
1,90,1,107.000,41841,9.099548,4852,4852
1,90,1,108.000,47953,9.192810,5595,5595
1,90,1,109.000,53334,9.274918,4926,4926
1,90,1,110.000,59440,9.368088,5590,5590
1,90,1,111.000,303,9.465729,5858,5858
1,90,1,112.000,6613,9.562012,5776,5776
1,90,1,113.000,12919,9.658234,5773,5773
1,90,1,114.000,18480,9.743088,5091,5091
1,90,1,115.000,23625,9.821594,4710,4710
1,90,1,116.000,29765,9.915283,5621,5621
1,90,1,117.000,36319,10.015289,6000,6000
1,90,1,118.000,42251,10.105804,5430,5430
1,90,1,119.000,48201,10.196594,5447,5447
1,90,1,120.000,53607,10.279083,4949,4949
1,90,1,121.000,59615,10.370758,5500,5500
1,90,1,122.000,563,10.469696,5936,5936
1,90,1,123.000,6104,10.554245,5072,5072
1,90,1,124.000,12567,10.652863,5917,5917
1,90,1,125.000,18051,10.736542,5020,5020
1,90,1,126.000,23621,10.821533,5099,5099
1,90,1,127.000,29568,10.912277,5444,5444
1,90,1,128.000,35966,11.009903,5857,5857
1,90,1,129.000,41752,11.098190,5297,5297
1,90,1,130.000,47836,11.191025,5570,5570
1,90,1,131.000,52615,11.263947,4375,4375
1,90,1,132.000,58779,11.358002,5643,5643
1,90,1,133.000,64946,11.452103,5646,5646
1,90,1,134.000,5170,11.539993,5273,5273
1,90,1,135.000,11435,11.635590,5735,5735
1,90,1,136.000,16798,11.717422,4909,4909
1,90,1,137.000,22890,11.810379,5577,5577
1,90,1,138.000,29112,11.905319,5696,5696
1,90,1,139.000,35058,11.996048,5443,5443
1,90,1,140.000,40652,12.081406,5121,5121
1,90,1,141.000,46636,12.172714,5478,5478
1,90,1,142.000,52104,12.256149,5006,5006
1,90,1,143.000,58114,12.347855,5502,5502
1,90,1,144.000,64239,12.441315,5607,5607
1,90,1,145.000,4139,12.524261,4976,4976
1,90,1,146.000,10230,12.617203,5576,5576
1,90,1,147.000,15386,12.695877,4720,4720
1,90,1,148.000,21664,12.791672,5747,5747
1,90,1,149.000,27333,12.878174,5190,5190
1,90,1,150.000,33128,12.966599,5305,5305
1,90,1,151.000,39116,13.057968,5482,5482
1,90,1,152.000,45156,13.150131,5529,5529
1,90,1,153.000,51102,13.240860,5443,5443
1,90,1,154.000,56533,13.323730,4972,4972
1,90,1,155.000,62253,13.411011,5236,5236
1,90,1,156.000,2499,13.499237,5293,5293
1,90,1,157.000,8429,13.589722,5429,5429
1,90,1,158.000,14314,13.679520,5387,5387
1,90,1,159.000,20350,13.771622,5526,5526
1,90,2,0.000,30147,0.000000,4981,4981
1,90,2,1.000,31865,0.026215,1572,1572
1,90,2,2.000,34997,0.074005,2867,2867
1,90,2,3.000,36919,0.103333,1759,1759
1,90,2,4.000,39956,0.149673,2780,2780
1,90,2,5.000,42894,0.194504,2689,2689
1,90,2,6.000,45996,0.241837,2839,2839
1,90,2,7.000,49312,0.292435,3035,3035
1,90,2,8.000,52823,0.346008,3214,3214
1,90,2,9.000,57276,0.413956,4076,4076
1,90,2,10.000,61227,0.474243,3617,3617
1,90,2,11.000,161,0.542450,4092,4092
1,90,2,12.000,4362,0.606552,3846,3846
1,90,2,13.000,9035,0.677856,4278,4278
1,90,2,14.000,13847,0.751282,4405,4405
1,90,2,15.000,18560,0.823196,4314,4314
1,90,2,16.000,23167,0.893494,4217,4217
1,90,2,17.000,28364,0.972794,4757,4757
1,90,2,18.000,33588,1.052505,4782,4782
1,90,2,19.000,38299,1.124390,4313,4313
1,90,2,20.000,43899,1.209839,5126,5126
1,90,2,21.000,49001,1.287689,4671,4671
1,90,2,22.000,53451,1.355591,4074,4074
1,90,2,23.000,59068,1.441299,5142,5142
1,90,2,24.000,64934,1.530807,5370,5370
1,90,2,25.000,4470,1.608200,4643,4643
1,90,2,26.000,10217,1.695892,5261,5261
1,90,2,27.000,15570,1.777573,4900,4900
1,90,2,28.000,21553,1.868866,5477,5477
1,90,2,29.000,27078,1.953171,5058,5058
1,90,2,30.000,31872,2.026321,4389,4389
1,90,2,31.000,37929,2.118744,5545,5545
1,90,2,32.000,44084,2.212662,5635,5635
1,90,2,33.000,49699,2.298340,5140,5140
1,90,2,34.000,55506,2.386948,5316,5316
1,90,2,35.000,60782,2.467453,4830,4830
1,90,2,36.000,1523,2.563232,5746,5746
1,90,2,37.000,7621,2.656281,5582,5582
1,90,2,38.000,13037,2.738922,4958,4958
1,90,2,39.000,18529,2.822723,5028,5028
1,90,2,40.000,23946,2.905380,4959,4959
1,90,2,41.000,29850,2.995468,5405,5405
1,90,2,42.000,36191,3.092224,5805,5805
1,90,2,43.000,41902,3.179367,5228,5228
1,90,2,44.000,47933,3.271393,5521,5521
1,90,2,45.000,53304,3.353348,4917,4917
1,90,2,46.000,58900,3.438736,5123,5123
1,90,2,47.000,65168,3.534378,5738,5738
1,90,2,48.000,5471,3.623474,5345,5345
1,90,2,49.000,11849,3.720795,5839,5839
1,90,2,50.000,17264,3.803421,4957,4957
1,90,2,51.000,23119,3.892761,5360,5360
1,90,2,52.000,29312,3.987259,5669,5669
1,90,2,53.000,35817,4.086517,5955,5955
1,90,2,54.000,41119,4.167419,4854,4854
1,90,2,55.000,47396,4.263199,5746,5746
1,90,2,56.000,52769,4.345184,4919,4919
1,90,2,57.000,59047,4.440979,5747,5747
1,90,2,58.000,65278,4.536057,5704,5704
1,90,2,59.000,5885,4.629791,5624,5624
1,90,2,60.000,12549,4.731476,6101,6101
1,90,2,61.000,18128,4.816605,5107,5107
1,90,2,62.000,23175,4.893616,4620,4620
1,90,2,63.000,29477,4.989777,5769,5769
1,90,2,64.000,35979,5.088989,5952,5952
1,90,2,65.000,41872,5.178909,5395,5395
1,90,2,66.000,48020,5.272720,5628,5628
1,90,2,67.000,53466,5.355820,4985,4985
1,90,2,68.000,59582,5.449142,5599,5599
1,90,2,69.000,657,5.550018,6052,6052
1,90,2,70.000,6358,5.637009,5219,5219
1,90,2,71.000,12952,5.737625,6036,6036
1,90,2,72.000,18694,5.825241,5256,5256
1,90,2,73.000,24378,5.911972,5203,5203
1,90,2,74.000,30393,6.003754,5506,5506
1,90,2,75.000,36922,6.103378,5977,5977
1,90,2,76.000,43245,6.199860,5788,5788
1,90,2,77.000,49129,6.289642,5386,5386
1,90,2,78.000,54478,6.371262,4897,4897
1,90,2,79.000,60475,6.462769,5490,5490
1,90,2,80.000,1661,6.565338,6154,6154
1,90,2,81.000,7872,6.660110,5686,5686
1,90,2,82.000,13892,6.751968,5511,5511
1,90,2,83.000,19849,6.842865,5453,5453
1,90,2,84.000,25734,6.932663,5387,5387
1,90,2,85.000,31408,7.019241,5194,5194
1,90,2,86.000,37455,7.111511,5536,5536
1,90,2,87.000,43904,7.209915,5904,5904
1,90,2,88.000,49819,7.300171,5415,5415
1,90,2,89.000,56269,7.398590,5905,5905
1,90,2,90.000,62166,7.488571,5398,5398
1,90,2,91.000,2460,7.577530,5337,5337
1,90,2,92.000,8545,7.670380,5570,5570
1,90,2,93.000,14563,7.762207,5509,5509
1,90,2,94.000,20209,7.848358,5169,5169
1,90,2,95.000,26203,7.939819,5487,5487
1,90,2,96.000,32032,8.028763,5336,5336
1,90,2,97.000,38299,8.124390,5737,5737
1,90,2,98.000,44795,8.223511,5947,5947
1,90,2,99.000,50956,8.317520,5640,5640
1,90,2,100.000,56935,8.408752,5473,5473
1,90,2,101.000,63043,8.501953,5592,5592
1,90,2,102.000,2671,8.580750,4727,4727
1,90,2,103.000,8763,8.673706,5577,5577
1,90,2,104.000,14801,8.765839,5527,5527
1,90,2,105.000,21074,8.861557,5743,5743
1,90,2,106.000,27012,8.952164,5436,5436
1,90,2,107.000,33176,9.046219,5643,5643
1,90,2,108.000,39545,9.143402,5830,5830
1,90,2,109.000,45713,9.237518,5646,5646
1,90,2,110.000,51204,9.321304,5027,5027
1,90,2,111.000,57252,9.413589,5537,5537
1,90,2,112.000,63444,9.508072,5668,5668
1,90,2,113.000,3365,9.591339,4996,4996
1,90,2,114.000,9603,9.686523,5711,5711
1,90,2,115.000,15526,9.776901,5422,5422
1,90,2,116.000,21962,9.875107,5892,5892
